"Log-ratio"	"p-value"	"minFDR"	"MSU Locus"	"Gene"	"Measure"	"Description"
7.94508171081543	7.683560645099285E-4	0.014133716997132855	"LOC_Os05g11320"	"LOC_Os05g11320"	"LOC_Os05g11320"	"metallothionein-like protein 3B, putative, expressed"
6.165927052497864	0.0012440705257346862	0.01711801834359559	"LOC_Os09g02180"	"LOC_Os09g02180"	"LOC_Os09g02180"	"expressed protein"
6.093731880187988	0.004439479742254675	0.032247396006477975	"LOC_Os04g41620"	"LOC_Os04g41620"	"LOC_Os04g41620"	"CHIT2 - Chitinase family protein precursor, expressed"
6.0051655769348145	0.008933102543171154	0.049814288689381245	"LOC_Os02g43330"	"LOC_Os02g43330"	"LOC_Os02g43330"	"homeobox associated leucine zipper, putative, expressed"
5.813937187194824	2.5182283387568374E-4	0.010450472153589832	"LOC_Os11g43790"	"LOC_Os11g43790"	"LOC_Os11g43790"	"DUF581 domain containing protein, expressed"
5.436140060424805	0.0023835761191458474	0.023045084730251617	"LOC_Os11g26780"	"LOC_Os11g26780"	"LOC_Os11g26780"	"dehydrin, putative, expressed"
5.3286542892456055	0.006628723861236464	0.04101050549486802	"LOC_Os01g68290"	"LOC_Os01g68290"	"LOC_Os01g68290"	"expressed protein"
5.169393539428711	3.985215321795081E-4	0.011519196177039684	"LOC_Os03g51920"	"LOC_Os03g51920"	"LOC_Os03g51920"	"peptidase, M50 family, putative, expressed"
5.104602217674255	0.004727281177783677	0.03342834633427864	"LOC_Os09g26620"	"LOC_Os09g26620"	"LOC_Os09g26620"	"auxin-repressed protein, putative, expressed"
5.00528621673584	6.542307134807625E-4	0.013375667152880839	"LOC_Os05g50380"	"LOC_Os05g50380"	"LOC_Os05g50380"	"glucose-1-phosphate adenylyltransferase large subunit, chloroplast precursor, putative, expressed"
4.984484642744064	0.0022801780690738013	0.022624721408859176	"LOC_Os01g06310"	"LOC_Os01g06310"	"LOC_Os01g06310"	"glycine-rich cell wall structural protein precursor, putative, expressed"
4.684297621250153	0.005820615572907694	0.03775787647294649	"LOC_Os12g43450"	"LOC_Os12g43450"	"LOC_Os12g43450"	"thaumatin family domain containing protein, expressed"
4.526343107223511	2.582775822840072E-4	0.010509640804550786	"LOC_Os05g44340"	"LOC_Os05g44340"	"LOC_Os05g44340"	"heat shock protein 101, putative, expressed"
4.493198752403259	0.0052490247380342645	0.03544910164687272	"LOC_Os05g28740"	"LOC_Os05g28740"	"LOC_Os05g28740"	"universal stress protein domain containing protein, putative, expressed"
4.457791328430176	0.0014333295431733961	0.01827476417695448	"LOC_Os09g12660"	"LOC_Os09g12660"	"LOC_Os09g12660"	"glucose-1-phosphate adenylyltransferase large subunit, chloroplast precursor, putative, expressed"
4.325010299682617	0.008711460851236153	0.04900869089892747	"LOC_Os05g47700"	"LOC_Os05g47700"	"LOC_Os05g47700"	"LTPL152 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
4.265385627746582	4.2158196669718765E-5	0.009554675198395693	"LOC_Os02g15930"	"LOC_Os02g15930"	"LOC_Os02g15930"	"expressed protein"
4.236342906951904	5.477853275599307E-4	0.012609041547869813	"LOC_Os05g10670"	"LOC_Os05g10670"	"LOC_Os05g10670"	"zinc finger CCCH type family protein, putative, expressed"
4.106322288513184	6.880192570497121E-4	0.013550875517606923	"LOC_Os09g27170"	"LOC_Os09g27170"	"LOC_Os09g27170"	"conserved hypothetical protein"
4.029991686344147	0.0038988295893340173	0.030008043588308032	"LOC_Os01g50910"	"LOC_Os01g50910"	"LOC_Os01g50910"	"late embryogenesis abundant protein, group 3, putative, expressed"
4.028513550758362	5.155791929506951E-6	0.009554675198395693	"LOC_Os03g16920"	"LOC_Os03g16920"	"LOC_Os03g16920"	"DnaK family protein, putative, expressed"
3.999778985977173	7.840419973082531E-5	0.009554675198395693	"LOC_Os06g45710"	"LOC_Os06g45710"	"LOC_Os06g45710"	"phosphoglycerate kinase protein, putative, expressed"
3.9913042783737183	0.0034767577818135926	0.028179235587302263	"LOC_Os11g03300"	"LOC_Os11g03300"	"LOC_Os11g03300"	"NAC domain transcription factor, putative, expressed"
3.9427627325057983	0.00528576394150111	0.03558682200691253	"LOC_Os06g46740"	"LOC_Os06g46740"	"LOC_Os06g46740"	"early nodulin 20 precursor, putative, expressed"
3.884054183959961	0.0046806781383199065	0.03326718367530336	"LOC_Os02g30910"	"LOC_Os02g30910"	"LOC_Os02g30910"	"nodulin MtN3 family protein, putative, expressed"
3.8771207332611084	3.3576120751883806E-4	0.011062103482904357	"LOC_Os11g21804"	"LOC_Os11g21804"	"LOC_Os11g21804"	"expressed protein"
3.8349363207817078	7.052683936343848E-5	0.009554675198395693	"LOC_Os11g07140"	"LOC_Os11g07140"	"LOC_Os11g07140"	"receptor kinase, putative, expressed"
3.829486608505249	2.7735370061204205E-4	0.010702452175306304	"LOC_Os12g03040"	"LOC_Os12g03040"	"LOC_Os12g03040"	"no apical meristem protein, putative, expressed"
3.8235456943511963	0.0024069112744977807	0.023158509030475435	"LOC_Os02g04640"	"LOC_Os02g04640"	"LOC_Os02g04640"	"Myb-like DNA-binding domain containing protein, putative, expressed"
