"Log-ratio"	"p-value"	"minFDR"	"MSU Locus"	"Gene"	"Measure"	"Description"
4.30165958404541	1.8625838802320837E-5	0.00734306864204268	"LOC_Os03g58600"	"LOC_Os03g58600"	"Os.40026.1.S1_at"	"PAZ domain containing protein, putative, expressed"
4.0825605392456055	6.981771183572643E-6	0.005688664463196777	"LOC_Os02g30910"	"LOC_Os02g30910"	"Os.16044.1.S1_at"	"nodulin MtN3 family protein, putative, expressed"
3.9106836318969727	7.978923023492574E-4	0.028627885874421492	"LOC_Os01g04370"	"LOC_Os01g04370"	"Os.4775.2.S1_at"	"hsp20/alpha crystallin family protein, putative, expressed"
3.6125125885009766	6.410877548783094E-4	0.025596363111675853	"LOC_Os04g36750"	"LOC_Os04g36750"	"Os.7537.1.S1_at"	"hsp20/alpha crystallin family protein, putative, expressed"
3.4277048110961914	8.467848847897185E-4	0.029259234424592575	"LOC_Os01g04380"	"LOC_Os01g04380"	"Os.4775.1.S1_at"	"hsp20/alpha crystallin family protein, putative, expressed"
3.2779808044433594	4.521920244997655E-5	0.010245914888347002	"LOC_Os02g44080"	"LOC_Os02g44080"	"Os.12345.1.S1_s_at"	"aquaporin protein, putative, expressed"
3.153824806213379	2.5002137694163873E-5	0.008162572295824276	"LOC_Os11g32890"	"LOC_Os11g32890"	"Os.9988.1.S1_at"	"expressed protein"
3.127537727355957	7.034874143677669E-7	0.003836585862157011	"LOC_Os07g41370"	"LOC_Os07g41370"	"Os.4573.1.S1_at"	"OsMADS18 - MADS-box family gene with MIKCc type-box, expressed"
3.0694966316223145	0.0013606524919396671	0.03661453194181726	"LOC_Os05g48790"	"LOC_Os05g48790"	"Os.17546.1.S2_a_at"	"expressed protein"
2.961981773376465	0.0014364824837636268	0.03764588466925978	"LOC_Os01g52690"	"LOC_Os01g52690"	"Os.23219.1.S1_at"	"retrotransposon protein, putative, unclassified, expressed"
2.9303808212280273	5.6107256415763524E-5	0.010581860147262798	"LOC_Os01g71256"	"LOC_Os01g71256"	"Os.33291.1.S1_a_at"	"expressed protein"
2.8840785026550293	9.952134490072794E-5	0.01271164391527837	"LOC_Os09g30320"	"LOC_Os09g30320"	"Os.5682.1.S1_at"	"BURP domain containing protein, expressed"
2.8056983947753906	1.2202511317344136E-4	0.013268577265679897	"LOC_Os05g47540"	"LOC_Os05g47540"	"Os.17921.1.S1_at"	"CPuORF26 - conserved peptide uORF-containing transcript, expressed"
2.8036460876464844	3.251432545288086E-4	0.01913549923505697	"LOC_Os01g13120"	"LOC_Os01g13120"	"Os.20516.1.S1_at"	"aquaporin protein, putative, expressed"
2.778648853302002	0.0022291785390751158	0.0458237600988773	"LOC_Os03g46110"	"LOC_Os03g46110"	"OsAffx.13376.1.S1_s_at"	"LTPL94 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
2.689737319946289	4.1802296399615054E-5	0.010088198808576624	"LOC_Os03g19290"	"LOC_Os03g19290"	"Os.11491.1.S1_at"	"mitochondrial import inner membrane translocase subunit Tim17, putative, expressed"
2.6839237213134766	8.459850584338842E-6	0.005688664463196777	"LOC_Os03g59380"	"LOC_Os03g59380"	"OsAffx.25767.1.S1_s_at"	"LTPL28 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
2.6811695098876953	6.154306588480139E-6	0.005688664463196777	"LOC_Os09g33940"	"LOC_Os09g33940"	"Os.28448.1.S1_at"	"expressed protein"
2.6507577896118164	9.63706579838341E-5	0.01271164391527837	"LOC_Os10g36180"	"LOC_Os10g36180"	"Os.46582.1.S1_at"	"expressed protein"
2.6045122146606445	3.262356651123482E-5	0.009259894825891709	"LOC_Os04g11030"	"LOC_Os04g11030"	"Os.6048.1.A1_at"	"expressed protein"
2.5566787719726562	4.636136499219449E-4	0.02214651949305968	"LOC_Os12g30520"	"LOC_Os12g30520"	"Os.52717.1.S1_at"	"pumilio-family RNA binding repeat containing protein, expressed"
2.4433155059814453	1.4302065555500687E-4	0.013845922754647735	"LOC_Os03g04080"	"LOC_Os03g04080"	"Os.50019.1.S1_at"	"expressed protein"
2.4277467727661133	4.821444551190762E-5	0.010448166132719478	"LOC_Os11g37200"	"LOC_Os11g37200"	"Os.52821.1.S1_at"	"transmembrane BAX inhibitor motif-containing protein, putative, expressed"
2.385438919067383	9.496703764835995E-5	0.012581017837771798	"LOC_Os07g26630"	"LOC_Os07g26630"	"Os.8118.1.S1_at"	"aquaporin protein, putative, expressed"
2.382976531982422	2.07180567991567E-6	0.004716789265401412	"LOC_Os04g38270"	"LOC_Os04g38270"	"Os.53539.1.S1_at"	"expressed protein"
2.3826370239257812	2.0106353971933026E-4	0.015968934822077487	"LOC_Os04g49260"	"LOC_Os04g49260"	"Os.55252.1.S1_at"	"heavy metal-associated domain containing protein, expressed"
2.363579750061035	5.153846721767835E-6	0.005591588960343543	"LOC_Os12g43660"	"LOC_Os12g43660"	"Os.53319.1.S1_at"	"receptor-like protein kinase HAIKU2 precursor, putative, expressed"
2.363555908203125	2.649060790955115E-4	0.017618407967811642	"LOC_Os10g34230"	"LOC_Os10g34230"	"Os.46895.1.S1_at"	"cytokinin dehydrogenase precursor, putative, expressed"
2.3625307083129883	6.596950405146997E-5	0.011070021084985645	"LOC_Os04g11120"	"LOC_Os04g11120"	"OsAffx.25978.1.S1_at"	"expressed protein"
2.304572105407715	9.061606855736623E-5	0.012391224197345186	"LOC_Os07g37920"	"LOC_Os07g37920"	"Os.36437.1.S1_at"	"no apical meristem protein, putative, expressed"
2.2863550186157227	1.5733047344016493E-4	0.014313334285497973	"LOC_Os10g36924"	"LOC_Os10g36924"	"OsAffx.27508.100.S1_s_at"	"aquaporin protein, putative, expressed"
2.2799301147460938	4.791318387291009E-7	0.003836585862157011	"LOC_Os02g07030"	"LOC_Os02g07030"	"Os.54830.1.S1_at"	"DUF640 domain containing protein, putative, expressed"
2.2573776245117188	1.6213019813542055E-5	0.006980558346562147	"LOC_Os06g07220"	"LOC_Os06g07220"	"Os.4223.1.S1_s_at"	"LTPL128 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
2.224872589111328	0.0012400885272074852	0.035168337086722144	"LOC_Os02g08330"	"LOC_Os02g08330"	"Os.56789.1.S1_at"	"gp176, putative, expressed"
2.2197446823120117	0.0014570017665766536	0.03781871552554358	"LOC_Os08g09950"	"LOC_Os08g09950"	"Os.49536.1.S1_at"	"acyl-desaturase, chloroplast precursor, putative, expressed"
2.2044849395751953	0.002369182282288185	0.047560970945419626	"LOC_Os06g02110"	"LOC_Os06g02110"	"Os.34056.1.S1_at"	"OsFBX182 - F-box domain containing protein, expressed"
2.1791086196899414	1.2530387962226063E-5	0.006516034567145861	"LOC_Os01g66650"	"LOC_Os01g66650"	"Os.51996.1.S1_at"	"expressed protein"
2.1787242889404297	2.1117758677995747E-4	0.01626633631811429	"LOC_Os06g13720"	"LOC_Os06g13720"	"Os.54410.1.S1_at"	"dehydrogenase E1 component domain containing protein, expressed"
2.173201560974121	2.9658014265436674E-5	0.008742968853996566	"LOC_Os10g20650"	"LOC_Os10g20650"	"Os.46471.1.S1_at"	"glucan endo-1,3-beta-glucosidase-related, putative, expressed"
2.1637258529663086	3.751180055279799E-6	0.005591588960343543	"LOC_Os03g21480"	"LOC_Os03g21480"	"OsAffx.12970.1.S1_s_at"	"HAD superfamily phosphatase, putative, expressed"
2.1573753356933594	8.72317325518902E-5	0.012391224197345186	"LOC_Os02g15930"	"LOC_Os02g15930"	"Os.51778.1.S1_at"	"expressed protein"
2.089872360229492	0.001270817786725031	0.03566355027205529	"LOC_Os12g24800"	"LOC_Os12g24800"	"Os.50222.1.S1_at"	"9-cis-epoxycarotenoid dioxygenase 1, chloroplast precursor, putative, expressed"
2.088449478149414	7.769116652914123E-6	0.005688664463196777	"LOC_Os09g30458"	"LOC_Os09g30458"	"OsAffx.30101.1.S1_s_at"	"subtilisin-like protease, putative, expressed"
2.087738037109375	2.829734411559722E-5	0.00867776768843541	"LOC_Os06g50900"	"LOC_Os06g50900"	"Os.11409.1.S1_at"	"expressed protein"
2.0627050399780273	5.531656807040077E-5	0.010581860147262798	"LOC_Os04g42040"	"LOC_Os04g42040"	"Os.55329.1.S1_at"	"expressed protein"
2.050440788269043	2.4266200773492517E-6	0.004716789265401412	"LOC_Os06g11320"	"LOC_Os06g11320"	"Os.15219.1.S1_at"	"peptidyl-prolyl cis-trans isomerase CYP40, putative, expressed"
2.0348520278930664	7.904049382019153E-4	0.028452838710498432	"LOC_Os12g12934"	"LOC_Os12g12934"	"Os.19586.1.S1_at"	"peptide transporter PTR3-A, putative, expressed"
2.0212535858154297	1.222413093407694E-6	0.004716789265401412	"LOC_Os09g27990"	"LOC_Os09g27990"	"Os.46749.1.S1_x_at"	"annexin, putative, expressed"
2.0178489685058594	1.6172385931774908E-4	0.014419422682821212	"LOC_Os03g11510"	"LOC_Os03g11510"	"Os.54293.1.S1_at"	"mitochondrial carrier protein, putative, expressed"
2.0178213119506836	5.395295496684567E-4	0.023901562117995812	"LOC_Os02g26794"	"LOC_Os02g26794"	"Os.9574.1.S1_at"	"expressed protein"
2.0155515670776367	1.6901135993672144E-6	0.004716789265401412	"LOC_Os06g50400"	"LOC_Os06g50400"	"Os.22908.1.S1_at"	"expansin precursor, putative, expressed"
2.0102767944335938	9.858134306349109E-7	0.0046082552967479365	"LOC_Os02g54140"	"LOC_Os02g54140"	"Os.49648.1.S1_s_at"	"hsp20/alpha crystallin family protein, putative, expressed"
2.006509780883789	0.0012802514506410415	0.035720946282414213	"LOC_Os05g38980"	"LOC_Os05g38980"	"Os.53380.1.S1_at"	"respiratory burst oxidase, putative, expressed"
1.996750831604004	1.011206505606584E-5	0.006130995521017418	"LOC_Os01g68050"	"LOC_Os01g68050"	"Os.8422.1.S1_at"	"transmembrane amino acid transporter protein, putative, expressed"
1.968404769897461	3.934752421262556E-5	0.01005882568191823	"LOC_Os12g05590"	"LOC_Os12g05590"	"Os.57548.1.S1_at"	"RCN3 Centroradialis-like1 homogous to TFL1 gene; contains Pfam profile PF01161: Phosphatidylethanolamine-binding protein, expressed"
1.9660263061523438	4.2075403581577755E-4	0.021279619103499032	"LOC_Os01g08860"	"LOC_Os01g08860"	"Os.519.1.S1_at"	"hsp20/alpha crystallin family protein, putative, expressed"
1.9569463729858398	1.7525551059161236E-5	0.007184936955352349	"LOC_Os03g46260"	"LOC_Os03g46260"	"Os.7531.1.S1_at"	"DUF581 domain containing protein, expressed"
1.9560985565185547	9.29150997191486E-4	0.03028201856102343	"LOC_Os02g57720"	"LOC_Os02g57720"	"Os.9222.1.S1_at"	"aquaporin protein, putative, expressed"
1.9490385055541992	7.595239258133636E-5	0.011740954524376986	"LOC_Os03g50140"	"LOC_Os03g50140"	"Os.48351.1.S1_at"	"plastocyanin-like domain containing protein, putative, expressed"
1.9332084655761719	1.4091616414267175E-5	0.006632139574372552	"LOC_Os12g37840"	"LOC_Os12g37840"	"Os.18879.1.S2_at"	"boron transporter protein, putative, expressed"
1.907822608947754	1.75660093034713E-5	0.007184936955352349	"LOC_Os12g02290"	"LOC_Os12g02290"	"Os.28462.1.S1_s_at"	"LTPL23 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
1.9053564071655273	5.112533238720518E-7	0.003836585862157011	"LOC_Os03g12730"	"LOC_Os03g12730"	"Os.18287.1.S1_at"	"receptor protein kinase CLAVATA1 precursor, putative, expressed"
1.9012928009033203	8.71264059514309E-5	0.012391224197345186	"LOC_Os01g13520"	"LOC_Os01g13520"	"Os.22269.1.S1_at"	"auxin response factor 1, putative, expressed"
1.8999128341674805	0.0015931899710289457	0.03928587960211692	"LOC_Os04g45330"	"LOC_Os04g45330"	"Os.6219.1.S1_at"	"YABBY domain containing protein, putative, expressed"
1.8953638076782227	0.0024548429043702914	0.048408438816747446	"LOC_Os07g43160"	"LOC_Os07g43160"	"Os.56349.1.S1_at"	"uncharacterized glycosyl hydrolase Rv2006/MT2062, putative, expressed"
1.8814811706542969	7.243072088935895E-5	0.011740954524376986	"LOC_Os01g55350"	"LOC_Os01g55350"	"Os.22285.1.S1_a_at"	"phosphoenolpyruvate carboxylase, putative, expressed"
1.8787002563476562	2.2643631030194774E-4	0.016613114228027654	"LOC_Os01g22954"	"LOC_Os01g22954"	"Os.54024.1.S1_at"	"serine carboxypeptidase, putative, expressed"
1.8784942626953125	4.6280597396961053E-4	0.0221402588892304	"LOC_Os08g37730"	"LOC_Os08g37730"	"Os.55174.1.S1_at"	"helix-loop-helix DNA-binding protein, putative, expressed"
1.8777141571044922	1.682361695997127E-4	0.01475877732343646	"LOC_Os02g44310"	"LOC_Os02g44310"	"Os.9318.1.S1_at"	"LTPL112 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
1.8619861602783203	4.501347375323627E-6	0.005591588960343543	"LOC_Os05g43460"	"LOC_Os05g43460"	"Os.14885.1.S1_at"	"DUF567 domain containing protein, putative, expressed"
1.8575544357299805	5.437075445839626E-4	0.023935422152139743	"LOC_Os06g47910"	"LOC_Os06g47910"	"Os.54869.1.S1_at"	"GDSL-like lipase/acylhydrolase, putative, expressed"
1.8549013137817383	4.8588973205582214E-4	0.02263822984761142	"LOC_Os05g11210"	"LOC_Os05g11210"	"OsAffx.26826.1.S1_at"	"lachrymatory factor synthase, putative, expressed"
1.833892822265625	1.1483918311062335E-4	0.013069309368707222	"LOC_Os03g46930"	"LOC_Os03g46930"	"OsAffx.25590.1.S1_at"	"expressed protein"
1.8296499252319336	1.2569653445493998E-5	0.006516034567145861	"LOC_Os11g24140"	"LOC_Os11g24140"	"OsAffx.7183.1.S1_s_at"	"plastocyanin-like domain containing protein, putative, expressed"
1.8281145095825195	1.5617885707230868E-5	0.006813979414826779	"LOC_Os02g49986"	"LOC_Os02g49986"	"Os.7051.1.S1_at"	"MYB family transcription factor, putative, expressed"
1.8116521835327148	4.057874886113022E-4	0.0210430716360365	"LOC_Os11g30500"	"LOC_Os11g30500"	"Os.34523.1.S1_at"	"HVA22, putative, expressed"
1.7998905181884766	6.111505387918908E-7	0.003836585862157011	"LOC_Os09g25620"	"LOC_Os09g25620"	"Os.11412.1.S1_a_at"	"CPuORF8 - conserved peptide uORF-containing transcript, expressed"
1.7963037490844727	0.0017431459255386134	0.04152643033906844	"LOC_Os11g10870"	"LOC_Os11g10870"	"Os.55238.1.S1_at"	"dirigent, putative, expressed"
1.7848644256591797	8.51856728490441E-6	0.005688664463196777	"LOC_Os06g45610"	"LOC_Os06g45610"	"Os.28031.1.S1_at"	"expressed protein"
1.783400535583496	4.311041270010965E-5	0.010088198808576624	"LOC_Os01g68960"	"LOC_Os01g68960"	"OsAffx.23978.1.S1_at"	"expressed protein"
1.781301498413086	3.310945830417853E-5	0.009259894825891709	"LOC_Os11g33270"	"LOC_Os11g33270"	"Os.11465.1.S1_at"	"glycosyl hydrolases family 16, putative, expressed"
